dataset_id,group,metaheuristic,seed,k,msi,ari,internal_cost,time_to_best,eval_count,cache_hits
UNIFORM400,clust,brkga,0,3,0.348,,,,20,
UNIFORM400,clust,brkga,1,4,0.3497,,,,20,
UNIFORM400,clust,brkga,2,3,0.3666,,,,20,
UNIFORM400,clust,brkga,3,4,0.3331,,,,20,
UNIFORM400,clust,brkga,4,3,0.3658,,,,20,
UNIFORM400,clust,brkga,5,4,0.2677,,,,20,
UNIFORM400,clust,brkga,6,4,0.3289,,,,20,
UNIFORM400,clust,brkga,7,4,0.2972,,,,20,
UNIFORM400,clust,brkga,8,3,0.336,,,,20,
UNIFORM400,clust,brkga,9,2,0.3565,,,,20,
UNIFORM400,clust,brkga,10,6,0.2636,,,,20,
UNIFORM400,clust,brkga,11,3,0.3343,,,,20,
UNIFORM400,clust,brkga,12,2,0.322,,,,20,
UNIFORM400,clust,brkga,13,3,0.3416,,,,20,
UNIFORM400,clust,brkga,14,3,0.3754,,,,20,
UNIFORM400,clust,brkga,15,3,0.3641,,,,20,
UNIFORM400,clust,brkga,16,3,0.3741,,,,20,
UNIFORM400,clust,brkga,17,7,0.1997,,,,20,
UNIFORM400,clust,brkga,18,3,0.3646784966452128,,-0.364223,59.11,20,0.0
UNIFORM400,clust,brkga,19,4,0.2703096997011541,,-0.358999,29.21,20,0.0
