dataset_id,group,metaheuristic,seed,k,msi,ari,internal_cost,time_to_best,eval_count,cache_hits
UNIFORM400,clust,vns,0,2,0.3724,,,,20,
UNIFORM400,clust,vns,1,3,0.3327,,,,20,
UNIFORM400,clust,vns,2,5,0.2767,,,,20,
UNIFORM400,clust,vns,3,5,0.2371,,,,20,
UNIFORM400,clust,vns,4,4,0.2561,,,,20,
UNIFORM400,clust,vns,5,5,0.2979,,,,20,
UNIFORM400,clust,vns,6,4,0.3505,,,,20,
UNIFORM400,clust,vns,7,3,0.3838,,,,20,
UNIFORM400,clust,vns,8,4,0.3587,,,,20,
UNIFORM400,clust,vns,9,4,0.3013,,,,20,
UNIFORM400,clust,vns,10,4,0.2698,,,,20,
UNIFORM400,clust,vns,11,5,0.3091,,,,20,
UNIFORM400,clust,vns,12,5,0.2296,,,,20,
UNIFORM400,clust,vns,13,5,0.308,,,,20,
UNIFORM400,clust,vns,14,4,0.2876,,,,20,
UNIFORM400,clust,vns,15,5,0.2896,,,,20,
UNIFORM400,clust,vns,16,3,0.3773,,,,20,
UNIFORM400,clust,vns,17,4,0.351,,,,20,
UNIFORM400,clust,vns,18,3,0.3106,,,,20,
UNIFORM400,clust,vns,19,3,0.3845452492960227,,-0.384478,35.56,20,0.0
