dataset_id,group,metaheuristic,seed,k,msi,ari,internal_cost,time_to_best,eval_count,cache_hits
WDBC,classf,brkga,0,2,0.501032054489254,0.04314588341090285,-0.513469,35.37,20,0
WDBC,classf,brkga,1,2,0.5409124817649631,0.00015201273076776616,-0.589549,61.61,20,0
WDBC,classf,brkga,2,2,0.5937771025269608,0.019917872896043583,-0.56695,53.7,20,0
WDBC,classf,brkga,3,2,0.5426076178523159,0.00019033538848010683,-0.589879,13.57,20,0
WDBC,classf,brkga,4,2,0.5311354748704807,8.168044321629742e-06,-0.585644,62.93,20,0
WDBC,classf,brkga,5,2,0.5463410648011453,0.0002699319652140715,-0.590462,26.81,20,0
WDBC,classf,brkga,6,2,0.605409575492098,0.017577221541957642,-0.581063,62.98,20,0
WDBC,classf,brkga,7,2,0.544578731250362,0.00147585194675476,-0.596297,33.87,20,0
WDBC,classf,brkga,8,2,0.5577697380580231,0.0017786390228228832,-0.599865,54.23,20,0
WDBC,classf,brkga,9,2,0.5592884784763835,0.001832711260170867,-0.600849,24.87,20,0
WDBC,classf,brkga,10,2,0.5526807007839221,0.01317955801012105,-0.574496,62.75,20,0
WDBC,classf,brkga,11,2,0.5510823795734682,0.0013338466491791344,-0.609137,28.5,20,0
WDBC,classf,brkga,12,2,0.571260400911456,0.017722747431737976,-0.539745,58.85,20,0
WDBC,classf,brkga,13,2,0.5185787541771355,-0.002772190768061341,-0.577266,52.23,20,0
WDBC,classf,brkga,14,2,0.5425768187345655,-8.023335038713676e-05,-0.602712,18.09,20,0
WDBC,classf,brkga,15,2,0.5454631154058993,0.00152382576081587,-0.597939,60.41,20,0
WDBC,classf,brkga,16,2,0.5311354748704807,8.168044321629742e-06,-0.585644,59.19,20,0
WDBC,classf,brkga,17,2,0.5185246371784552,-0.002772190768061341,-0.580481,28.94,20,0
WDBC,classf,brkga,18,2,0.5313594645419891,0.009886701365144296,-0.563341,30.33,20,0
WDBC,classf,brkga,19,2,0.5409124817649631,0.00015201273076776616,-0.589549,33.54,20,0
