dataset_id,group,metaheuristic,seed,k,msi,ari,internal_cost,time_to_best,eval_count,cache_hits
YEAST,classf,brkga,0,2,0.6359714046894798,-0.0010980254731651857,-0.663366,58.47,20,0
YEAST,classf,brkga,1,2,0.5009651223663595,-0.000896321634924541,-0.566876,52.58,20,0
YEAST,classf,brkga,2,2,0.5247534240002141,0.024329788929211147,-0.456248,35.43,20,0
YEAST,classf,brkga,3,2,0.5248486179807841,0.0228604929432324,-0.458355,27.22,20,0
YEAST,classf,brkga,4,2,0.5037285584851825,-0.000882364335736217,-0.567294,29.92,20,0
YEAST,classf,brkga,5,2,0.44968658753598056,-0.002024539614560676,-0.518164,41.74,20,0
YEAST,classf,brkga,6,2,0.5087428560605175,-0.0006753565620321821,-0.574508,35.15,20,0
YEAST,classf,brkga,7,2,0.5057492538803849,-0.00013405605604597265,-0.570079,31.98,20,0
YEAST,classf,brkga,8,2,0.6752397058720516,-0.0007051148139649606,-0.723272,47.94,20,0
YEAST,classf,brkga,9,2,0.5219244120156433,0.004361473643355718,-0.469081,57.2,20,0
YEAST,classf,brkga,10,2,0.4162048796901203,-0.0007180804348255191,-0.488824,5.69,20,0
YEAST,classf,brkga,11,2,0.4798423746067637,-0.00027600080412431074,-0.534475,35.52,20,0
YEAST,classf,brkga,12,2,0.4740011810530467,-0.0005832462994951878,-0.538586,25.69,20,0
YEAST,classf,brkga,13,2,0.465257331527506,-0.0005737968893930956,-0.525964,35.91,20,0
YEAST,classf,brkga,14,2,0.46992632570814746,-0.0020924228605393312,-0.462162,63.15,20,0
YEAST,classf,brkga,15,2,0.5206016574532021,0.007894088035870848,-0.457843,24.87,20,0
YEAST,classf,brkga,16,2,0.4726580566880226,-0.0005930548908219351,-0.537175,40.61,20,0
YEAST,classf,brkga,17,2,0.4711257831055786,-0.002102950375492764,-0.463467,56.09,20,0
YEAST,classf,brkga,18,2,0.48240861800931506,-0.001044412539683657,-0.547771,59.95,20,0
YEAST,classf,brkga,19,2,0.48614843945381614,-0.0018879251570441183,-0.481582,56.24,20,0
