dataset_id,group,metaheuristic,seed,k,msi,ari,internal_cost,time_to_best,eval_count,cache_hits
SEEDS,classf,brkga,0,5,0.2568109698879726,0.49909697225567384,-0.500995,63.87,20,0
SEEDS,classf,brkga,1,4,0.43297163576975395,0.6668564592518592,-0.490346,45.34,20,0
SEEDS,classf,brkga,2,3,0.4768787042803971,0.5689678176614006,-0.490964,55.57,20,0
SEEDS,classf,brkga,3,3,0.3869681765008146,0.4231411596134014,-0.492992,57.57,20,0
SEEDS,classf,brkga,4,3,0.45785646077191383,0.5539583199933195,-0.468577,44.12,20,0
SEEDS,classf,brkga,5,4,0.3941310685952531,0.5698488635294454,-0.496593,59.59,20,0
SEEDS,classf,brkga,6,4,0.4015200507167571,0.5786750843727763,-0.521502,29.67,20,0
SEEDS,classf,brkga,7,3,0.47003417772810147,0.5488900900332079,-0.481562,55.19,20,0
SEEDS,classf,brkga,8,3,0.5249041204814209,0.6916604623115501,-0.528208,29.54,20,0
SEEDS,classf,brkga,9,3,0.49015424239496536,0.6419684126498738,-0.513023,60.38,20,0
SEEDS,classf,brkga,10,3,0.4774363209963786,0.7024499050094997,-0.468558,61.18,20,0
SEEDS,classf,brkga,11,3,0.5000389864233016,0.6595560550550619,-0.500044,50.86,20,0
SEEDS,classf,brkga,12,2,0.3377137502260279,0.33897769560231233,-0.493084,55.08,20,0
SEEDS,classf,brkga,13,3,0.4714805653051339,0.6091450682217114,-0.483406,54.04,20,0
SEEDS,classf,brkga,14,4,0.3590329349280184,0.5595123661369239,-0.483302,29.71,20,0
SEEDS,classf,brkga,15,3,0.5074895350970857,0.63217649709357,-0.517189,61.16,20,0
SEEDS,classf,brkga,16,4,0.4038237760143267,0.5497934654574899,-0.513045,57.88,20,0
SEEDS,classf,brkga,17,3,0.48768234160425494,0.7480256147732824,-0.478046,49.21,20,0
SEEDS,classf,brkga,18,4,0.37030370754946224,0.6449303563615862,-0.486113,52.28,20,0
SEEDS,classf,brkga,19,3,0.4875057597581028,0.6301726293780878,-0.496263,32.43,20,0
